game_id,price_cny,playtime_hours,positive_rate,review_count,chinese_support,tag_count,release_year
1727,14.22,3.1,0.735,61163,0,8,2023
1728,71.72,5.2,0.701,35557,0,7,2016
1729,51.7,6.9,0.794,8704,1,9,2020
1730,18.74,7.7,0.803,4112,0,10,2021
1731,56.82,27.4,0.796,4550,0,8,2016
1732,59.77,3.6,0.901,14936,1,6,2021
1733,13.96,88.8,0.903,4173,1,10,2017
1734,63.72,6.5,0.801,19257,0,3,2018
1735,49.29,12.7,0.822,83115,1,10,2023
1736,42.99,15.9,0.873,10037,1,5,2022
1737,32.44,1.0,0.814,16713,1,6,2021
1738,83.06,10.2,0.673,1761,1,7,2020
1739,33.61,13.0,0.562,14201,0,8,2018
1740,53.0,11.2,0.715,67449,1,4,2023
1741,38.97,22.7,0.8,5613,1,10,2016
1742,62.92,14.4,0.689,618,1,5,2021
1743,26.82,1.9,0.78,3253,1,3,2022
1744,63.07,19.7,0.758,1241,1,7,2022
1745,81.72,16.4,0.775,6065,1,9,2017
1746,39.76,7.4,0.738,75,0,8,2021
1747,20.26,32.6,0.8,3240,0,6,2024
1748,47.88,5.7,0.967,17888,1,6,2019
1749,74.5,11.3,0.821,3203,1,6,2015
1750,38.84,4.2,0.804,172,1,5,2022
1751,16.47,37.9,0.924,926,0,8,2015
1752,106.45,14.1,0.672,19415,1,6,2018
1753,33.5,11.4,0.871,257,1,10,2021
1754,47.29,15.6,0.844,848,1,8,2016
1755,44.62,57.2,0.878,9817,1,7,2020
1756,26.87,4.7,0.571,5419,1,6,2019
1757,84.46,59.5,0.779,3914,1,5,2024
1758,58.96,20.9,0.715,13724,1,5,2020
1759,32.18,22.6,0.924,15219,0,9,2022
1760,66.05,5.0,0.809,3604,0,12,2020
1761,22.31,94.1,0.887,14936,1,7,2021
1762,93.28,14.2,0.88,74350,1,12,2020
1763,28.82,107.3,0.802,4260,1,8,2020
1764,59.92,16.8,0.965,19449,0,6,2020
1765,14.85,4.2,0.756,210230,0,6,2020
1766,28.18,19.2,0.707,10800,1,5,2019
1767,63.89,20.2,0.815,14243,1,5,2021
1768,54.61,27.2,0.71,40977,1,5,2015
1769,101.23,7.7,0.883,6511,0,6,2017
1770,70.48,11.5,0.787,5218,1,7,2019
1771,17.08,3.4,0.926,12223,1,6,2024
1772,34.73,43.3,0.839,98074,0,6,2020
1773,23.98,15.4,0.728,2668,1,4,2021
1774,39.24,16.3,0.747,39224,1,9,2022
1775,44.67,53.4,0.874,52,1,5,2020
1776,19.38,9.8,0.705,85925,1,6,2023
1777,38.58,9.2,0.847,23,1,6,2019
1778,47.74,12.0,0.813,10144,1,4,2018
1779,39.14,14.2,0.933,845,0,13,2020
1780,43.27,10.1,0.721,634,1,7,2016
1781,20.24,23.1,0.85,1275,0,9,2020
1782,36.42,12.2,0.865,22502,0,5,2018
1783,53.37,8.5,0.839,469,0,9,2023
1784,38.18,7.8,0.773,57,1,8,2021
1785,48.43,4.5,0.799,5677,1,8,2020
1786,139.38,16.5,0.914,121306,1,8,2017
1787,81.69,14.6,0.88,126590,0,4,2021
1788,45.95,23.0,0.757,158967,1,6,2021
1789,16.54,6.6,0.899,131,0,5,2022
1790,27.37,14.5,0.895,35980,1,4,2020
1791,20.42,17.8,0.509,46534,1,5,2020
1792,31.08,9.5,0.927,20,1,7,2019
1793,43.25,7.1,0.816,3636,1,3,2022
1794,27.8,54.5,0.746,1406,1,8,2020
1795,51.4,41.0,0.905,30081,1,4,2020
1796,71.31,17.3,0.653,3282,1,9,2021
1797,54.17,20.1,0.909,556,1,4,2017
1798,31.55,5.6,0.962,254301,0,4,2022
1799,68.1,22.3,0.69,91073,1,7,2020
1800,28.95,8.2,0.815,133,1,3,2024
1801,52.04,22.1,0.699,74324,1,6,2020
1802,21.64,6.4,0.853,6051,0,6,2019
1803,52.35,29.7,0.908,230297,1,6,2021
1804,38.8,162.8,0.796,75092,1,9,2018
1805,66.04,7.2,0.737,97292,1,9,2019
1806,40.16,16.5,0.962,2728,1,11,2017
1807,54.64,11.4,0.888,893,1,8,2019
1808,17.42,5.4,0.879,3311,0,6,2023
1809,51.29,9.5,0.706,86640,1,6,2024
1810,63.79,10.0,0.731,282,0,5,2021
1811,26.46,7.0,0.795,7463,1,11,2016
1812,65.61,50.4,0.736,365,0,4,2019
1813,85.65,171.3,0.815,53525,0,11,2020
1814,113.06,17.8,0.868,1065,1,5,2022
1815,76.88,4.4,0.772,3347,1,6,2020
1816,23.59,6.8,0.681,13745,1,7,2016
1817,19.34,1.8,0.696,34411,1,11,2020
1818,17.97,19.4,0.585,36347,1,5,2021
1819,66.24,23.4,0.839,137387,1,5,2017
1820,19.8,19.1,0.883,621,0,5,2021
1821,13.26,2.2,0.704,66419,1,6,2023
1822,22.65,15.2,0.913,82082,1,4,2017
1823,41.54,17.3,0.907,3766,1,4,2023
1824,14.52,27.4,0.847,14589,0,8,2021
1825,97.5,25.0,0.797,4847,1,5,2018
1826,48.33,4.2,0.725,26137,1,9,2019
1827,84.7,10.2,0.949,34100,1,5,2016
1828,92.36,24.8,0.915,69567,0,3,2017
1829,32.4,19.1,0.799,2446,1,5,2022
1830,49.31,51.0,0.75,1004,0,5,2022
1831,46.84,5.6,0.852,3760,1,8,2020
1832,26.58,23.7,0.588,2380,1,8,2019
1833,100.09,16.6,0.655,4628,0,8,2015
1834,93.05,11.6,0.626,476,1,7,2020
1835,33.54,13.1,0.789,5700,0,10,2019
1836,24.88,16.8,0.742,19078,1,4,2019
1837,16.64,7.9,0.932,368,1,7,2022
1838,50.74,3.5,0.791,2622,1,5,2018
1839,31.55,30.7,0.441,639,1,4,2020
1840,13.83,6.6,0.869,112,1,7,2018
1841,86.22,14.2,0.926,500000,1,8,2018
1842,86.56,10.2,0.956,17364,0,8,2022
1843,60.33,3.6,0.589,14805,1,5,2018
1844,94.91,9.6,0.773,265477,1,5,2020
1845,35.41,12.3,0.968,3853,1,7,2024
1846,13.94,7.9,0.947,824,0,4,2016
1847,47.02,16.2,0.814,249,1,6,2022
1848,21.62,2.8,0.53,6313,1,4,2018
1849,26.98,8.7,0.869,114520,1,5,2016
1850,14.21,6.8,0.859,48105,1,5,2023
1851,24.2,24.0,0.903,3058,1,4,2016
1852,44.41,38.2,0.652,812,0,2,2020
1853,32.71,2.8,0.88,617,1,6,2021
1854,38.63,13.4,0.74,1273,1,3,2020
1855,41.99,10.4,0.733,2580,1,5,2016
1856,83.74,22.0,0.764,488,1,6,2022
1857,61.95,22.5,0.844,1095,1,5,2019
1858,92.18,52.1,0.791,769,0,7,2021
1859,9.09,35.0,0.96,11793,0,4,2018
1860,18.07,42.3,0.931,92,1,4,2021
1861,106.12,4.0,0.735,44766,1,8,2019
1862,22.35,19.0,0.702,1051,0,3,2016
1863,19.74,10.4,0.889,25432,1,10,2017
1864,19.51,29.5,0.89,489,0,7,2019
1865,33.46,10.6,0.826,36567,1,10,2018
1866,73.6,17.5,0.898,1928,1,4,2020
1867,11.39,4.5,0.644,83315,1,5,2016
1868,79.38,83.7,0.7,1096,1,6,2019
1869,20.96,4.4,0.907,8931,1,5,2021
1870,92.36,29.1,0.608,1408,0,9,2019
1871,13.43,30.5,0.905,18291,1,8,2020
1872,62.19,13.4,0.799,5053,0,3,2018
1873,86.59,22.6,0.452,2190,1,9,2018
1874,44.8,10.4,0.623,2745,1,6,2020
1875,87.08,19.2,0.844,47261,1,10,2017
1876,129.66,18.8,0.891,1398,1,7,2022
1877,37.62,13.8,0.815,3120,1,3,2021
1878,30.67,36.4,0.84,2689,1,9,2022
1879,27.63,10.2,0.96,1181,1,9,2022
1880,64.16,13.1,0.837,4503,1,4,2021
1881,33.19,23.4,0.75,24637,1,5,2018
1882,19.76,3.1,0.769,5208,0,6,2021
1883,76.8,18.5,0.866,8405,0,6,2019
1884,18.32,8.4,0.675,917,1,7,2023
1885,29.65,5.0,0.817,15502,1,6,2021
1886,59.03,27.9,0.794,252,0,7,2020
1887,140.42,45.4,0.86,2700,1,4,2021
1888,39.75,24.8,0.844,701,1,5,2016
1889,18.19,9.7,0.828,792,0,5,2020
1890,60.64,2.7,0.897,63487,1,6,2016
1891,42.03,24.5,0.83,75488,0,8,2017
1892,32.03,8.7,0.943,6829,0,5,2019
1893,36.05,17.2,0.946,1876,1,7,2020
1894,30.16,7.6,0.622,479,1,13,2021
1895,84.8,11.5,0.787,6642,1,3,2024
1896,35.65,3.4,0.827,215,0,6,2020
1897,67.3,3.1,0.752,3146,1,5,2020
1898,23.15,3.1,0.881,5328,1,5,2016
1899,61.37,4.1,0.768,7957,0,8,2019
1900,70.35,9.7,0.511,912,1,7,2017
1901,68.23,15.3,0.731,14057,1,6,2024
1902,34.02,11.6,0.839,8992,1,14,2024
1903,62.35,10.3,0.647,11171,1,7,2020
1904,58.16,15.0,0.637,22254,1,6,2022
1905,20.54,2.4,0.836,364,1,5,2018
1906,68.77,2.1,0.866,12460,0,10,2021
1907,33.61,23.1,0.851,104,1,3,2016
1908,16.19,10.4,0.842,2913,1,9,2020
1909,10.14,36.4,0.863,3446,0,4,2015
1910,20.94,17.6,0.853,2294,1,7,2015
1911,60.89,7.0,0.948,500000,1,7,2018
1912,29.25,12.7,0.755,3644,1,3,2022
1913,37.77,58.6,0.742,3165,0,5,2017
1914,35.37,11.4,0.954,18006,0,5,2022
1915,72.07,16.4,0.914,4582,1,9,2021
1916,15.91,57.9,0.72,8791,0,7,2018
1917,30.57,11.1,0.952,1723,0,3,2020
1918,80.48,24.2,0.851,4283,1,11,2024
1919,30.86,15.3,0.82,175176,1,7,2020
1920,19.25,8.0,0.935,2075,0,5,2019
1921,17.87,8.2,0.608,75612,0,6,2019
1922,21.78,23.3,0.855,243,0,8,2018
1923,27.58,42.1,0.747,822,0,4,2021
1924,28.04,24.3,0.798,19198,1,11,2019
1925,26.13,25.7,0.722,1903,1,9,2020
1926,18.05,38.3,0.735,466,1,7,2020
1927,40.9,25.4,0.711,10190,1,9,2022
1928,62.21,15.3,0.685,393,0,5,2023
1929,25.62,15.3,0.892,66783,0,4,2019
1930,38.32,18.8,0.782,7565,1,7,2024
1931,13.38,21.1,0.823,44589,1,6,2020
1932,85.78,11.3,0.94,5275,1,6,2020
1933,8.91,31.6,0.754,13357,1,7,2021
1934,25.06,29.0,0.942,53616,0,4,2024
1935,33.49,58.9,0.903,16074,1,4,2021
1936,73.1,14.2,0.953,4756,0,6,2019
1937,25.15,14.1,0.828,10647,1,6,2018
1938,115.82,26.0,0.894,1308,1,8,2022
1939,46.33,12.6,0.812,17962,1,8,2019
1940,29.96,18.9,0.904,205287,1,7,2020
1941,47.21,15.2,0.62,500000,0,6,2023
1942,36.72,56.9,0.877,259810,1,7,2016
1943,35.92,8.0,0.652,178,0,9,2018
1944,48.9,3.4,0.785,332,1,6,2016
1945,27.98,3.5,0.856,407,1,11,2018
1946,26.3,8.8,0.518,761,1,8,2018
1947,40.21,4.6,0.61,8363,0,12,2023
1948,176.52,7.7,0.865,682,0,5,2020
1949,50.77,28.4,0.817,99,0,6,2019
1950,48.73,30.8,0.736,376,0,6,2020
1951,48.76,94.8,0.748,3520,1,3,2016
1952,138.74,4.3,0.844,35717,1,8,2021
1953,57.65,4.7,0.724,402,0,7,2022
1954,37.59,14.9,0.666,34599,0,8,2018
1955,25.89,4.2,0.847,2233,0,9,2020
1956,107.14,9.8,0.655,8918,1,6,2021
1957,40.09,6.8,0.824,950,1,10,2022
1958,61.21,2.1,0.736,3353,1,4,2019
1959,24.43,7.4,0.882,7082,0,7,2022
1960,32.34,33.9,0.778,5068,0,6,2022
1961,100.79,24.6,0.907,299,1,5,2022
1962,49.68,25.6,0.746,143117,0,7,2022
1963,69.04,27.1,0.76,180,1,10,2019
1964,16.39,9.2,0.782,588,1,5,2020
1965,73.26,4.4,0.84,66922,0,4,2020
1966,27.2,6.5,0.821,56818,1,7,2019
1967,32.43,10.9,0.813,3255,1,9,2020
1968,32.43,3.7,0.677,344,0,4,2018
1969,51.15,2.8,0.866,34925,1,4,2018
1970,29.8,4.4,0.672,67131,1,7,2016
1971,18.49,14.2,0.865,7567,1,4,2018
1972,74.48,14.7,0.766,854,1,4,2022
1973,30.36,7.1,0.816,73206,1,3,2021
1974,16.1,17.8,0.526,4842,1,4,2024
1975,212.06,13.9,0.876,2034,1,7,2017
1976,31.54,3.2,0.629,2557,1,7,2017
1977,12.02,14.5,0.624,36587,1,10,2023
1978,28.93,19.8,0.856,17786,0,8,2020
1979,44.2,9.1,0.875,1663,0,7,2019
1980,44.28,23.0,0.827,4007,0,6,2016
1981,30.51,14.2,0.74,37999,0,6,2022
1982,79.67,14.2,0.89,2277,1,7,2017
1983,87.79,10.6,0.85,1437,0,8,2017
1984,15.5,48.5,0.871,27445,0,9,2021
1985,49.6,17.3,0.766,2961,0,7,2018
1986,37.89,11.9,0.806,500000,1,9,2018
1987,46.86,19.1,0.666,7307,1,10,2015
1988,56.45,6.8,0.909,6266,0,4,2015
1989,21.67,3.7,0.933,24231,1,7,2021
1990,26.9,12.2,0.837,55202,0,4,2020
1991,68.89,13.9,0.866,21220,1,5,2018
1992,40.96,6.1,0.781,11965,1,9,2022
1993,24.45,8.8,0.871,33166,1,6,2015
1994,163.79,17.0,0.715,97538,1,9,2020
1995,26.73,76.2,0.671,249,1,9,2015
1996,18.95,1.8,0.972,12094,0,9,2023
1997,46.03,4.9,0.74,3334,1,5,2016
1998,13.43,44.0,0.712,1570,0,13,2021
1999,16.11,26.8,0.667,11175,0,4,2022
2000,85.2,15.2,0.9,128,0,8,2021
